group,step,n,rollout/p_mean,rollout/p_std,info/H_p_bits_mean,info/H_p_bits_std,info/I_cumulative_bits_mean,info/I_cumulative_bits_std,entropy/action_avg_mean,entropy/action_avg_std,entropy/seq_cumulative_mean,entropy/seq_cumulative_std,reward_info/H_correct_bits_mean,reward_info/H_correct_bits_std,reward_info/H_spec_bits_mean,reward_info/H_spec_bits_std,reward_info/H_combined_bits_mean,reward_info/H_combined_bits_std,reward_info/H_sum_components_bits_mean,reward_info/H_sum_components_bits_std,noise/std_mean,noise/std_std,loss/value_mean,loss/value_std,train/success_rate_mean,train/success_rate_std,val/success_rate_mean,val/success_rate_std
baseline,72,3,0.6734453624371005,0.005312285105044388,0.9113057515180815,0.005548924556047913,64.8805090377232,0.20941827699879642,2.1137907306628083,0.06254651141821667,28.71306863517125,7.011512989521482,0.0,0.0,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,0.0,0.0,1.2169018983840942,0.04409922151104165,,,,
baseline,73,3,0.6787954255261012,0.03176782746061112,0.9034375980749386,0.03610986929632209,65.78394663579813,0.20826227335030842,2.139769744372263,0.01870895859908503,37.26139318676676,3.407717166613659,0.0,0.0,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,0.0,0.0,1.2304561138153076,0.04347660969670807,,,,
baseline,74,3,0.6097651271142651,0.056418482131154774,0.958554849224278,0.032013092748587504,66.74250148502243,0.22170033451538929,2.1577530204747224,0.025944123440770503,39.65416531291622,2.246489885800329,0.0,0.0,0.4993328153729302,0.47875191295536584,0.4993328153729302,0.47875191295536584,0.4993328153729302,0.47875191295536584,0.0,0.0,1.1906444231669109,0.0970549036724423,,,,
baseline,75,3,0.5784397231588163,0.09560001607042652,0.964244131199634,0.02846285564377443,67.70674561622205,0.22762344670349674,2.1624316480282695,0.007124834830517304,36.11137791630684,1.7114086547253933,0.0,0.0,0.9696226686137579,0.026307540677165193,0.9696226686137579,0.026307540677165193,0.9696226686137579,0.026307540677165193,0.0,0.0,1.2007537682851155,0.11734071182575972,,,,
baseline,76,3,0.5773108413563165,0.1091808189751489,0.9590832461455219,0.047503667956197454,68.66582886236758,0.20863933184770622,2.203011642540627,0.02406699382394478,34.846309095174576,4.876522325045518,0.0,0.0,0.5885707091261091,0.5147183803943076,0.5885707091261091,0.5147183803943076,0.5885707091261091,0.5147183803943076,0.0,0.0,1.1973048448562622,0.07892444653226427,,,,
baseline,77,3,0.6233738925810604,0.07220577188380235,0.9450229292379112,0.04575950782969833,69.6108517916055,0.22203160203094646,2.169931066684818,0.0449900282522432,35.53322863872756,3.82470515578758,0.0,0.0,0.8174774830136234,0.23721565090926455,0.8174774830136234,0.23721565090926455,0.8174774830136234,0.23721565090926455,0.0,0.0,1.1757516066233318,0.1168618949660053,,,,
baseline,78,3,0.5966276735281437,0.039981416156408094,0.9697106437486273,0.019869726730328597,70.58056243535412,0.23518513118033177,2.131292461384199,0.03446315837417066,29.38021727857557,4.660453249289352,0.0,0.0,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,0.0,0.0,1.1878999869028728,0.032848018182772776,,,,
baseline,79,3,0.6402284522203573,0.0159127828031553,0.9419643525035196,0.013300599404905283,71.52252678785764,0.23816174342295246,2.1055543583565473,0.06805202550570967,32.13609916672704,4.546807337121834,0.0,0.0,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,0.0,0.0,1.1730810006459553,0.06684385567766274,,,,
baseline,80,3,0.6736712567294018,0.019944507401640055,0.910257180564631,0.021400108090263898,72.43278396842227,0.2299006367069287,2.1033604986737675,0.06426645050786717,37.04261602450554,2.832797966916418,0.0,0.0,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,0.0,0.0,1.1962480545043945,0.0543767322553538,,,,
baseline,81,3,0.6607402657192312,0.07793307525750183,0.911128901816702,0.07097636947687468,73.34391287023897,0.30038437491771247,2.1049186543071956,0.05463473175233221,33.78092410511278,5.70456485255347,0.0,0.0,0.9219040424584807,0.0984765724562859,0.9219040424584807,0.0984765724562859,0.9219040424584807,0.0984765724562859,0.0,0.0,1.2330792744954426,0.04700446941225777,,,,
baseline,82,3,0.559257662835249,0.14529410183915314,0.948530095736095,0.027114566268133636,74.29244296597507,0.326229481846583,2.0969026713173697,0.09896169749702746,29.473769212971764,3.916998298310816,0.0,0.0,0.45161418921765284,0.41338140465001766,0.45161418921765284,0.41338140465001766,0.45161418921765284,0.41338140465001766,0.0,0.0,1.217451572418213,0.05483753267220504,,,,
baseline,83,3,0.6047802202285771,0.182551936473367,0.9000794195117318,0.1064205141520943,75.19252238548681,0.4295617468112694,2.131881893218299,0.13623994324298747,33.991420547379185,5.408201313264342,0.0,0.0,0.45161418921765284,0.41338140465001766,0.45161418921765284,0.41338140465001766,0.45161418921765284,0.41338140465001766,0.0,0.0,1.2615468502044678,0.09282618665264009,,,,
baseline,84,3,0.5117448163040051,0.16720350659029218,0.9449040599703912,0.037038374007643995,76.1374264454572,0.41078291440301234,2.186640745598313,0.07791701458705995,32.87159518244483,8.692401715877429,0.0,0.0,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,0.0,0.0,1.1829629341761272,0.08353061222584335,,,,
baseline,85,3,0.5211761564972575,0.14590879740525864,0.9572742669158673,0.01899085721314445,77.09470071237307,0.4034382692137189,2.18776102827569,0.0649390789420404,31.255968352933763,2.539525865782181,0.0,0.0,0.3181446676406932,0.5510427285107947,0.3181446676406932,0.5510427285107947,0.3181446676406932,0.5510427285107947,0.0,0.0,1.2245591878890991,0.04286942851905439,,,,
baseline,86,3,0.550115228990966,0.013510615560009038,0.992386650407647,0.003653249956689538,78.08708736278071,0.40643143015172134,2.126032898035962,0.0314111934002833,30.10814890765685,8.343864791282416,0.0,0.0,0.8174774830136234,0.23721565090926455,0.8174774830136234,0.23721565090926455,0.8174774830136234,0.23721565090926455,0.0,0.0,1.2291022141774495,0.044922124428203127,,,,
baseline,87,3,0.6181783071074123,0.08034469734861896,0.9462953900397285,0.045269456664352614,79.03338275282043,0.36142597132939913,2.068672948849691,0.03735960666616104,34.05424901978497,5.645652175935128,0.0,0.0,0.8478548143969801,0.26352319158642973,0.8478548143969801,0.26352319158642973,0.8478548143969801,0.26352319158642973,0.0,0.0,1.2104886372884114,0.10533949923126891,,,,
baseline,88,3,0.6696070958943648,0.07138401541419766,0.9040631486486296,0.07871691081992956,79.93744590146906,0.3285770063436076,2.0872339938074416,0.07770611802122633,33.57738895396758,7.106971786194076,0.0,0.0,0.9219040424584805,0.0984765724562859,0.9219040424584805,0.0984765724562859,0.9219040424584805,0.0984765724562859,0.0,0.0,1.2102205753326416,0.10541297361564873,,,,
baseline,89,3,0.6769101250515756,0.050741991807784576,0.902024875366131,0.05492028134218586,80.8394707768352,0.3248102055650856,2.0696033244694703,0.10363108958356666,32.269443105122434,3.2279621782516923,0.0,0.0,0.4993328153729302,0.47875191295536584,0.4993328153729302,0.47875191295536584,0.4993328153729302,0.47875191295536584,0.0,0.0,1.2323838869730632,0.13172270744902828,,,,
baseline,90,3,0.6833673105994534,0.05171790543298402,0.8946311798012214,0.062095632898198805,81.73410195663642,0.3868982863708558,2.0531035554678465,0.06765470599121244,29.287046716516034,4.362844885252389,0.0,0.0,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,0.0,0.0,1.226582368214925,0.10485820499553326,,,,
baseline,91,3,0.6560590277777778,0.06604672556640469,0.9192318784010259,0.060935046724596806,82.65333383503743,0.4389456476005881,2.064366636603974,0.039633908538664955,31.907711594208504,6.086344691708703,0.0,0.0,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,0.0,0.0,1.1472646395365398,0.0923436532253012,,,,
baseline,92,3,0.5897411758010985,0.16084019752879664,0.9254182586860096,0.0427696231655862,83.57875209372345,0.46789577207329996,2.0679916100877307,0.08712915864746099,27.226358586596046,3.289725803980095,0.0,0.0,0.6328023369498899,0.15456456594093904,0.6328023369498899,0.15456456594093904,0.6328023369498899,0.15456456594093904,0.0,0.0,1.1752684513727825,0.07287582186902568,,,,
baseline,93,3,0.5619605036782155,0.1386297045134985,0.9513082033932628,0.024804860543738174,84.53006029711672,0.4642328934029528,2.113926407081697,0.05024396148135348,29.904520651036943,4.1909828329899925,0.0,0.0,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,0.0,0.0,1.163118839263916,0.11154590483765733,,,,
baseline,94,3,0.571042204581012,0.11506493783807142,0.9589175082388396,0.0649618023040044,85.48897780535556,0.44107438397889936,2.075516387530713,0.02902540925831181,34.26159803508653,2.0040876622187302,0.0,0.0,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,0.0,0.0,1.1789353688557942,0.09871679029447585,,,,
baseline,95,3,0.6106886549583862,0.1033200388679839,0.9421557820415197,0.0865943968206742,86.43113358739708,0.4190900523052197,2.1142623298146765,0.006056297486390532,30.18662036479361,5.999621161636185,0.0,0.0,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,0.0,0.0,1.2271147966384888,0.07816682737909979,,,,
baseline,96,3,0.6455362851662404,0.022282360765538033,0.9369486903809796,0.019114806535583163,87.36808227777806,0.4000751587345374,2.0282483013229116,0.013445423519679043,27.75628748793191,1.8921019950654965,0.0,0.0,0.8174774830136234,0.23721565090926455,0.8174774830136234,0.23721565090926455,0.8174774830136234,0.23721565090926455,0.0,0.0,1.210502823193868,0.03348212734928591,,,,
baseline,97,3,0.6902844593677927,0.06264153348709414,0.8837841130010257,0.08042113073103617,88.25186639077907,0.34331382267089383,1.99134598280364,0.03811730998179639,29.182924525434924,5.776315576037788,0.18118814773223701,0.31382707760153017,0.9696226686137579,0.026307540677165193,1.0844096478700884,0.18705575467174027,1.150810816345995,0.30153524291996026,0.0,0.0,1.1949934562047322,0.0829839509617604,,,,
baseline,98,3,0.6957489936688299,0.044204234277143636,0.8819442918000883,0.05468715101892383,89.13381068257917,0.3232718136596651,2.019930539252311,0.059723115948279545,28.26716970995346,5.211414084829947,0.0,0.0,0.9219040424584805,0.0984765724562859,0.9219040424584805,0.0984765724562859,0.9219040424584805,0.0984765724562859,0.0,0.0,1.2313681443532307,0.058651461384084884,,,,
baseline,99,3,0.6749588591172292,0.04648814408018833,0.9049621831883042,0.053271878449218706,90.03877286576748,0.2943725663380517,2.0244671876406435,0.04926865021630279,28.000632297929247,1.3631800941587593,0.0,0.0,0.6805209631051673,0.23721565090926455,0.6805209631051673,0.23721565090926455,0.6805209631051673,0.23721565090926455,0.0,0.0,1.1957687139511108,0.06469902828524293,,,,
baseline,100,3,0.6337035239218259,0.014430126321964996,0.9473552567645758,0.011199393873056287,90.98612812253204,0.29723685891249835,2.0424823416693436,0.03958133817134155,30.867258631287232,3.924329985739383,0.0,0.0,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,0.0,0.0,1.2174940903981526,0.05072773451625195,1.0,0.0,1.0,0.0
baseline,101,3,0.5876171232789792,0.07039088518024582,0.9679222483084772,0.03184840859473083,91.95405037084053,0.323784328048472,2.0501025299566082,0.06333264944056802,29.783343313709555,2.185447347110692,0.0,0.0,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,0.0,0.0,1.2285438378651936,0.06268186674764788,,,,
baseline,102,3,0.5918847958811737,0.12972245688482256,0.9418495682877221,0.0635274532604482,92.89589993912824,0.3850459060010824,2.051837329871845,0.0809661359619153,28.815347226346955,3.926253167329755,0.0,0.0,0.45161418921765284,0.41338140465001766,0.45161418921765284,0.41338140465001766,0.45161418921765284,0.41338140465001766,0.0,0.0,1.1759107907613118,0.12922261686891587,,,,
baseline,103,3,0.6140455754408914,0.15648490300817525,0.9123597376893819,0.08765457414856855,93.80825967681763,0.4685694956277871,2.0197419925146867,0.03549005066998913,30.401682678111214,3.546890989250511,0.0,0.0,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,0.0,0.0,1.2174211740493774,0.08315931215332609,,,,
baseline,104,3,0.6379577008289777,0.05001552975450659,0.9392014452700955,0.036800058991040926,94.74746112208773,0.49442260889481743,2.0328443943224346,0.05570903576755221,32.969987568545214,3.9242994180203223,0.0,0.0,0.6805209631051673,0.23721565090926455,0.6805209631051673,0.23721565090926455,0.6805209631051673,0.23721565090926455,0.0,0.0,1.131881833076477,0.17026751952537988,,,,
baseline,105,3,0.6191077336641853,0.05079148608623946,0.9533983675191701,0.035886875655943395,95.7008594896069,0.46927369310808537,2.0350911971209693,0.07424171344511774,30.496150287090725,5.017166725968462,0.0,0.0,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,0.0,0.0,1.1812470356623332,0.08504183110425492,,,,
baseline,106,3,0.6375987154048581,0.09722342163974271,0.9252529508391322,0.06357130279231629,96.62611244044604,0.40582407943778526,2.0314221845306215,0.032992289490126496,32.044519057013886,1.7718159331136338,0.0,0.0,0.9544340029220796,0.0,0.9544340029220796,0.0,0.9544340029220796,0.0,0.0,0.0,1.247138261795044,0.0557613915660157,,,,
baseline,107,3,0.651313546387699,0.11957945170490512,0.9020961946524252,0.11473525982103346,97.52820863509847,0.31653456169288513,2.0153502531637595,0.12546392112079643,28.548384033294678,2.5574242013553685,0.0,0.0,0.769758856858346,0.20855775210629107,0.769758856858346,0.20855775210629107,0.769758856858346,0.20855775210629107,0.0,0.0,1.1718165477116902,0.08344264050319206,,,,
baseline,108,3,0.6547875967909071,0.046711561081222,0.9250651662135031,0.04358182704865404,98.45327380131197,0.2826986767617519,1.948987502676476,0.13949346901282125,24.734123982509015,0.4287502047108349,0.0,0.0,0.8589967506115248,0.08265108496832552,0.8589967506115248,0.08265108496832552,0.8589967506115248,0.08265108496832552,0.0,0.0,1.2039604981740315,0.06426583481524106,,,,
baseline,109,3,0.6510793853083573,0.03059912091477922,0.9311012348547462,0.029254744239380945,99.38437503616672,0.26502023697281846,1.9725885213904448,0.14318444415712692,26.84224153528534,1.157157675179693,0.0,0.0,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,0.0,0.0,1.1678646008173625,0.042949504354611444,,,,
baseline,110,3,0.6381219320181533,0.04787338786564063,0.93940184152199,0.04293912357538692,100.3237768776887,0.30755708722395725,2.001401087312255,0.02434509121658914,28.513686082217138,2.672753223415722,0.0,0.0,0.8326661487053019,0.25140388246473533,0.8326661487053019,0.25140388246473533,0.8326661487053019,0.25140388246473533,0.0,0.0,1.1561456123987834,0.04612435690307796,,,,
baseline,111,3,0.6043397399793485,0.0682645713865756,0.9590511698849168,0.03431950863159321,101.28282804757362,0.32087262739704875,2.0101622277000044,0.10445399392753563,29.17330169456095,2.657814544298315,0.0,0.0,0.2704260414854158,0.4683916435424692,0.2704260414854158,0.4683916435424692,0.2704260414854158,0.4683916435424692,0.0,0.0,1.1500322024027507,0.12016325762887209,,,,
baseline,112,3,0.5782846819164674,0.11044180479623165,0.9580428786207148,0.050771189505374174,102.24087092619432,0.371499388253739,2.0587448428103365,0.05954966075775174,28.592799054672316,7.185489451686763,0.0,0.0,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,0.0,0.0,1.1802115440368652,0.08584405992017727,,,,
baseline,113,3,0.6034676160540093,0.07604371075262953,0.9573281615650266,0.03894574997097937,103.19819908775935,0.40514373267268916,1.991365849071159,0.14161591527178147,27.08619612950356,5.082378272041119,0.0,0.0,0.6957096287968456,0.26352319158642973,0.6957096287968456,0.26352319158642973,0.6957096287968456,0.26352319158642973,0.0,0.0,1.172904372215271,0.07770987157053373,,,,
baseline,114,3,0.6069016901971064,0.05297760021567793,0.9611361225972832,0.030062675001823483,104.15933521035664,0.4317037683529494,2.0519168975136526,0.024490252543896186,30.282158625091228,2.814875567669613,0.0,0.0,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,0.0,0.0,1.217525879542033,0.05490402277764592,,,,
baseline,115,3,0.6257117632113821,0.03392567000705651,0.9515585368990654,0.023169637971716256,105.1108937472557,0.4087508440255551,1.9766126256959045,0.056850255305028206,32.347124955611434,3.2830140263485874,0.0,0.0,0.6328023369498899,0.154564565940939,0.6328023369498899,0.154564565940939,0.6328023369498899,0.154564565940939,0.0,0.0,1.1781176726023357,0.08521222809621302,,,,
baseline,116,3,0.6546078445210822,0.04496284782738263,0.9255493037215582,0.04367884023738687,106.03644305097727,0.3863271292239976,1.9957918128999357,0.10426342025418163,32.90331521642137,9.397972331685402,0.0,0.0,0.769758856858346,0.20855775210629107,0.769758856858346,0.20855775210629107,0.769758856858346,0.20855775210629107,0.0,0.0,1.1831220785776775,0.1580865484706173,,,,
baseline,117,3,0.6230187591379064,0.0438653137708863,0.9519162942990343,0.03386737422531973,106.98835934527631,0.37217769713159826,2.0152167949675746,0.04649591820345477,27.896015618474333,4.404319595797973,0.0,0.0,0.8326661487053016,0.25140388246473533,0.8326661487053016,0.25140388246473533,0.8326661487053016,0.25140388246473533,0.0,0.0,1.2150321801503499,0.08361312272298241,,,,
baseline,118,3,0.6131836696973137,0.06462624997330343,0.9541467282367165,0.048496336528185705,107.94250607351302,0.3763701799386089,2.0210036151361406,0.023876826580612732,31.431282956712227,0.9451548593540281,0.0,0.0,0.7697588568583461,0.20855775210629107,0.7697588568583461,0.20855775210629107,0.7697588568583461,0.20855775210629107,0.0,0.0,1.1865888039271038,0.0788608188333929,,,,
